NAME10,UATYP10,AFFGEOID
"Chicago, IL--IN",U,1400000US17031811301
"Chicago, IL--IN",U,1400000US17031819000
"Chicago, IL--IN",U,1400000US17031820000
"Chicago, IL--IN",U,1400000US17031819900
"Chicago, IL--IN",U,1400000US17031819700
"Chicago, IL--IN",U,1400000US17031820103
"Chicago, IL--IN",U,1400000US17031818600
"Chicago, IL--IN",U,1400000US17031819600
"Chicago, IL--IN",U,1400000US17031818900
"Chicago, IL--IN",U,1400000US17031819500
"Chicago, IL--IN",U,1400000US17031819802
"Chicago, IL--IN",U,1400000US17031700301
"Chicago, IL--IN",U,1400000US17031650301
"Chicago, IL--IN",U,1400000US17031650100
"Chicago, IL--IN",U,1400000US17031560300
"Chicago, IL--IN",U,1400000US17031820902
"Chicago, IL--IN",U,1400000US17031980100
"Chicago, IL--IN",U,1400000US17031570200
"Chicago, IL--IN",U,1400000US17031814400
"Chicago, IL--IN",U,1400000US17031814100
"Chicago, IL--IN",U,1400000US17031300600
"Chicago, IL--IN",U,1400000US17031843400
"Chicago, IL--IN",U,1400000US17031813701
"Chicago, IL--IN",U,1400000US17031813301
"Chicago, IL--IN",U,1400000US17031301802
"Chicago, IL--IN",U,1400000US17031570100
"Chicago, IL--IN",U,1400000US17031301701
"Chicago, IL--IN",U,1400000US17031271500
"Chicago, IL--IN",U,1400000US17031270500
"Chicago, IL--IN",U,1400000US17031252000
"Chicago, IL--IN",U,1400000US17031251000
"Chicago, IL--IN",U,1400000US17031231100
"Chicago, IL--IN",U,1400000US17031260600
"Chicago, IL--IN",U,1400000US17043845702
"Chicago, IL--IN",U,1400000US17043845704
"Chicago, IL--IN",U,1400000US17043845802
"Chicago, IL--IN",U,1400000US17043845601
"Chicago, IL--IN",U,1400000US17043845506
"Chicago, IL--IN",U,1400000US17043845505
"Chicago, IL--IN",U,1400000US17043845510
"Chicago, IL--IN",U,1400000US17043845807
"Chicago, IL--IN",U,1400000US17197881012
"Chicago, IL--IN",U,1400000US17197881006
"Chicago, IL--IN",U,1400000US17197881011
"Chicago, IL--IN",U,1400000US17043845810
"Chicago, IL--IN",U,1400000US17043845509
"Chicago, IL--IN",U,1400000US17043845507
"Chicago, IL--IN",U,1400000US17043845805
"Chicago, IL--IN",U,1400000US17043845502
"Chicago, IL--IN",U,1400000US17043845902
"Chicago, IL--IN",U,1400000US17043845508
"Chicago, IL--IN",U,1400000US17043845402
"Chicago, IL--IN",U,1400000US17043845401
"Chicago, IL--IN",U,1400000US17043845811
"Chicago, IL--IN",U,1400000US17043845602
"Chicago, IL--IN",U,1400000US17043844901
"Chicago, IL--IN",U,1400000US17043845000
"Chicago, IL--IN",U,1400000US17043845200
"Chicago, IL--IN",U,1400000US17043844702
"Chicago, IL--IN",U,1400000US17043844701
"Chicago, IL--IN",U,1400000US17043844802
"Chicago, IL--IN",U,1400000US17043845300
"Chicago, IL--IN",U,1400000US17043845100
"Chicago, IL--IN",U,1400000US17043844801
"Chicago, IL--IN",U,1400000US17043845808
"Chicago, IL--IN",U,1400000US17031824003
"Chicago, IL--IN",U,1400000US17197881002
"Chicago, IL--IN",U,1400000US17197881005
"Chicago, IL--IN",U,1400000US17031824005
"Chicago, IL--IN",U,1400000US17197880601
"Chicago, IL--IN",U,1400000US17197881107
"Chicago, IL--IN",U,1400000US17197881105
"Chicago, IL--IN",U,1400000US17197881116
"Chicago, IL--IN",U,1400000US17197881111
"Chicago, IL--IN",U,1400000US17197881115
"Chicago, IL--IN",U,1400000US17197881009
"Chicago, IL--IN",U,1400000US17043846307
"Chicago, IL--IN",U,1400000US17197880117
"Chicago, IL--IN",U,1400000US17043845701
"Chicago, IL--IN",U,1400000US17043845809
"Chicago, IL--IN",U,1400000US17043846310
"Chicago, IL--IN",U,1400000US17197880112
"Chicago, IL--IN",U,1400000US17031824105
"Chicago, IL--IN",U,1400000US17031824122
"Chicago, IL--IN",U,1400000US17031824106
"Chicago, IL--IN",U,1400000US17031824107
"Chicago, IL--IN",U,1400000US17197883514
"Chicago, IL--IN",U,1400000US17031824503
"Chicago, IL--IN",U,1400000US17031830202
"Chicago, IL--IN",U,1400000US17197883513
"Chicago, IL--IN",U,1400000US17031823704
"Chicago, IL--IN",U,1400000US17031823705
"Chicago, IL--IN",U,1400000US17031822101
"Chicago, IL--IN",U,1400000US17031821600
"Chicago, IL--IN",U,1400000US17031700100
"Chicago, IL--IN",U,1400000US17031820604
"Chicago, IL--IN",U,1400000US17031820501
"Chicago, IL--IN",U,1400000US17031720100
"Chicago, IL--IN",U,1400000US17031420500
"Chicago, IL--IN",U,1400000US17031390400
"Chicago, IL--IN",U,1400000US17031410500
"Chicago, IL--IN",U,1400000US17031390500
"Chicago, IL--IN",U,1400000US17031420300
"Chicago, IL--IN",U,1400000US17031410200
"Chicago, IL--IN",U,1400000US17031411200
"Chicago, IL--IN",U,1400000US17031610800
"Chicago, IL--IN",U,1400000US17031381700
"Chicago, IL--IN",U,1400000US17031400400
"Chicago, IL--IN",U,1400000US17031420600
"Chicago, IL--IN",U,1400000US17031730100
"Chicago, IL--IN",U,1400000US17031823903
"Chicago, IL--IN",U,1400000US17031823901
"Chicago, IL--IN",U,1400000US17031823805
"Chicago, IL--IN",U,1400000US17031823702
"Chicago, IL--IN",U,1400000US17031823803
"Chicago, IL--IN",U,1400000US17031824108
"Chicago, IL--IN",U,1400000US17031824115
"Chicago, IL--IN",U,1400000US17031824121
"Chicago, IL--IN",U,1400000US17031824117
"Chicago, IL--IN",U,1400000US17197883517
"Chicago, IL--IN",U,1400000US17197883519
"Chicago, IL--IN",U,1400000US17197883521
"Chicago, IL--IN",U,1400000US17031824120
"Chicago, IL--IN",U,1400000US17197883522
"Chicago, IL--IN",U,1400000US17031824119
"Chicago, IL--IN",U,1400000US17197883515
"Chicago, IL--IN",U,1400000US17031824113
"Chicago, IL--IN",U,1400000US17031824116
"Chicago, IL--IN",U,1400000US17031824114
"Chicago, IL--IN",U,1400000US17031819801
"Chicago, IL--IN",U,1400000US17031820101
"Chicago, IL--IN",U,1400000US17031820104
"Chicago, IL--IN",U,1400000US17031820606
"Chicago, IL--IN",U,1400000US17031820202
"Chicago, IL--IN",U,1400000US17031820605
"Chicago, IL--IN",U,1400000US17031820603
"Chicago, IL--IN",U,1400000US17031820201
"Chicago, IL--IN",U,1400000US17031826202
"Chicago, IL--IN",U,1400000US17031826100
"Chicago, IL--IN",U,1400000US17031825900
"Chicago, IL--IN",U,1400000US17031826000
"Chicago, IL--IN",U,1400000US17031825700
"Chicago, IL--IN",U,1400000US17031827902
"Chicago, IL--IN",U,1400000US17031826201
"Chicago, IL--IN",U,1400000US17031825801
"Chicago, IL--IN",U,1400000US17031825803
"Chicago, IL--IN",U,1400000US17031825802
"Chicago, IL--IN",U,1400000US17031828201
"Chicago, IL--IN",U,1400000US17031826500
"Chicago, IL--IN",U,1400000US17031827901
"Chicago, IL--IN",U,1400000US17031826304
"Chicago, IL--IN",U,1400000US17031825503
"Chicago, IL--IN",U,1400000US17031828401
"Chicago, IL--IN",U,1400000US17031828300
"Chicago, IL--IN",U,1400000US17031828402
"Chicago, IL--IN",U,1400000US17031825505
"Chicago, IL--IN",U,1400000US17031825504
"Chicago, IL--IN",U,1400000US17031825400
"Chicago, IL--IN",U,1400000US17031825304
"Chicago, IL--IN",U,1400000US17031825501
"Chicago, IL--IN",U,1400000US17031824601
"Chicago, IL--IN",U,1400000US17031824800
"Chicago, IL--IN",U,1400000US17031825302
"Chicago, IL--IN",U,1400000US17031825303
"Chicago, IL--IN",U,1400000US17031730600
"Chicago, IL--IN",U,1400000US17031720200
"Chicago, IL--IN",U,1400000US17031730400
"Chicago, IL--IN",U,1400000US17031720300
"Chicago, IL--IN",U,1400000US17031500200
"Chicago, IL--IN",U,1400000US17031500100
"Chicago, IL--IN",U,1400000US17031838800
"Chicago, IL--IN",U,1400000US17031510300
"Chicago, IL--IN",U,1400000US17031833900
"Chicago, IL--IN",U,1400000US17031510100
"Chicago, IL--IN",U,1400000US17031461000
"Chicago, IL--IN",U,1400000US17031520200
"Chicago, IL--IN",U,1400000US17031520600
"Chicago, IL--IN",U,1400000US17031510200
"Chicago, IL--IN",U,1400000US17031823001
"Chicago, IL--IN",U,1400000US17031822601
"Chicago, IL--IN",U,1400000US17031822400
"Chicago, IL--IN",U,1400000US17031822500
"Chicago, IL--IN",U,1400000US17031822200
"Chicago, IL--IN",U,1400000US17031822900
"Chicago, IL--IN",U,1400000US17031822301
"Chicago, IL--IN",U,1400000US17031823703
"Chicago, IL--IN",U,1400000US17031822302
"Chicago, IL--IN",U,1400000US17031520300
"Chicago, IL--IN",U,1400000US17031520400
"Chicago, IL--IN",U,1400000US17031520500
"Chicago, IL--IN",U,1400000US17031821401
"Chicago, IL--IN",U,1400000US17031530300
"Chicago, IL--IN",U,1400000US17031750500
"Chicago, IL--IN",U,1400000US17031750200
"Chicago, IL--IN",U,1400000US17031750100
"Chicago, IL--IN",U,1400000US17031720600
"Chicago, IL--IN",U,1400000US17031720700
"Chicago, IL--IN",U,1400000US17031730700
"Chicago, IL--IN",U,1400000US17031750600
"Chicago, IL--IN",U,1400000US17031490902
"Chicago, IL--IN",U,1400000US17031490901
"Chicago, IL--IN",U,1400000US17031530100
"Chicago, IL--IN",U,1400000US17031500300
"Chicago, IL--IN",U,1400000US17031491400
"Chicago, IL--IN",U,1400000US17031490800
"Chicago, IL--IN",U,1400000US17031490500
"Chicago, IL--IN",U,1400000US17031823102
"Chicago, IL--IN",U,1400000US17031823806
"Chicago, IL--IN",U,1400000US17031823101
"Chicago, IL--IN",U,1400000US17031823002
"Chicago, IL--IN",U,1400000US17031822602
"Chicago, IL--IN",U,1400000US17031822801
"Chicago, IL--IN",U,1400000US17031822102
"Chicago, IL--IN",U,1400000US17031822701
"Chicago, IL--IN",U,1400000US17031822702
"Chicago, IL--IN",U,1400000US17031822802
"Chicago, IL--IN",U,1400000US17031823303
"Chicago, IL--IN",U,1400000US17031740400
"Chicago, IL--IN",U,1400000US17031740200
"Chicago, IL--IN",U,1400000US17031821700
"Chicago, IL--IN",U,1400000US17031740300
"Chicago, IL--IN",U,1400000US17031740100
"Chicago, IL--IN",U,1400000US17031821800
"Chicago, IL--IN",U,1400000US17031821900
"Chicago, IL--IN",U,1400000US17031750300
"Chicago, IL--IN",U,1400000US17031750400
"Chicago, IL--IN",U,1400000US17031720400
"Chicago, IL--IN",U,1400000US17031720500
"Chicago, IL--IN",U,1400000US17031823304
"Chicago, IL--IN",U,1400000US17031490700
"Chicago, IL--IN",U,1400000US17031491000
"Chicago, IL--IN",U,1400000US17031491300
"Chicago, IL--IN",U,1400000US17031490600
"Chicago, IL--IN",U,1400000US17031491100
"Chicago, IL--IN",U,1400000US17031530200
"Chicago, IL--IN",U,1400000US17031730500
"Chicago, IL--IN",U,1400000US17031491200
"Chicago, IL--IN",U,1400000US17031823302
"Chicago, IL--IN",U,1400000US17031823603
"Chicago, IL--IN",U,1400000US17031824400
"Chicago, IL--IN",U,1400000US17031824300
"Chicago, IL--IN",U,1400000US17031823400
"Chicago, IL--IN",U,1400000US17031823500
"Chicago, IL--IN",U,1400000US17031821200
"Chicago, IL--IN",U,1400000US17031821500
"Chicago, IL--IN",U,1400000US17031821402
"Chicago, IL--IN",U,1400000US17031530503
"Chicago, IL--IN",U,1400000US17031530501
"Chicago, IL--IN",U,1400000US17031530502
"Chicago, IL--IN",U,1400000US17031530400
"Chicago, IL--IN",U,1400000US17031821300
"Chicago, IL--IN",U,1400000US17031823904
"Chicago, IL--IN",U,1400000US17031823605
"Chicago, IL--IN",U,1400000US17031823604
"Chicago, IL--IN",U,1400000US17031823200
"Chicago, IL--IN",U,1400000US17031823602
"Chicago, IL--IN",U,1400000US17031530600
"Chicago, IL--IN",U,1400000US17031540101
"Chicago, IL--IN",U,1400000US17031550200
"Chicago, IL--IN",U,1400000US17031550100
"Chicago, IL--IN",U,1400000US17031540102
"Chicago, IL--IN",U,1400000US17031826401
"Chicago, IL--IN",U,1400000US17031827000
"Chicago, IL--IN",U,1400000US17031826800
"Chicago, IL--IN",U,1400000US17031826700
"Chicago, IL--IN",U,1400000US17031826600
"Chicago, IL--IN",U,1400000US17031830004
"Chicago, IL--IN",U,1400000US17197883511
"Chicago, IL--IN",U,1400000US17031829902
"Chicago, IL--IN",U,1400000US17031829901
"Chicago, IL--IN",U,1400000US17031830005
"Chicago, IL--IN",U,1400000US17031830003
"Chicago, IL--IN",U,1400000US17031829800
"Chicago, IL--IN",U,1400000US17031829301
"Chicago, IL--IN",U,1400000US17031828801
"Chicago, IL--IN",U,1400000US17031829200
"Chicago, IL--IN",U,1400000US17031828602
"Chicago, IL--IN",U,1400000US17031828802
"Chicago, IL--IN",U,1400000US17031829302
"Chicago, IL--IN",U,1400000US17031828601
"Chicago, IL--IN",U,1400000US17031828503
"Chicago, IL--IN",U,1400000US17031828506
"Chicago, IL--IN",U,1400000US17031828505
"Chicago, IL--IN",U,1400000US17031828202
"Chicago, IL--IN",U,1400000US17031828100
"Chicago, IL--IN",U,1400000US17031828000
"Chicago, IL--IN",U,1400000US17031828900
"Chicago, IL--IN",U,1400000US17031829000
"Chicago, IL--IN",U,1400000US17031829100
"Chicago, IL--IN",U,1400000US17031828701
"Chicago, IL--IN",U,1400000US17031828702
"Chicago, IL--IN",U,1400000US17031829700
"Chicago, IL--IN",U,1400000US17031829401
"Chicago, IL--IN",U,1400000US17031829402
"Chicago, IL--IN",U,1400000US17197883804
"Chicago, IL--IN",U,1400000US17031829600
"Chicago, IL--IN",U,1400000US17197883803
"Chicago, IL--IN",U,1400000US17197883700
"Chicago, IL--IN",U,1400000US17031829500
"Chicago, IL--IN",U,1400000US17197883810
"Chicago, IL--IN",U,1400000US17197883811
"Chicago, IL--IN",U,1400000US17031830001
"Chicago, IL--IN",U,1400000US17197883602
"Chicago, IL--IN",U,1400000US17031830201
"Chicago, IL--IN",U,1400000US17031830007
"Chicago, IL--IN",U,1400000US17031830300
"Chicago, IL--IN",U,1400000US17031830006
"Chicago, IL--IN",U,1400000US17031830100
"Chicago, IL--IN",U,1400000US17031830400
"Chicago, IL--IN",U,1400000US17031824602
"Chicago, IL--IN",U,1400000US17031825000
"Chicago, IL--IN",U,1400000US17031825200
"Chicago, IL--IN",U,1400000US17031824701
"Chicago, IL--IN",U,1400000US17031824702
"Chicago, IL--IN",U,1400000US17031824900
"Chicago, IL--IN",U,1400000US17031825600
"Chicago, IL--IN",U,1400000US17031824123
"Chicago, IL--IN",U,1400000US17031824506
"Chicago, IL--IN",U,1400000US17031824505
"Chicago, IL--IN",U,1400000US17031824507
"Chicago, IL--IN",U,1400000US17031827500
"Chicago, IL--IN",U,1400000US17031827600
"Chicago, IL--IN",U,1400000US17031827400
"Chicago, IL--IN",U,1400000US17031827200
"Chicago, IL--IN",U,1400000US17031826902
"Chicago, IL--IN",U,1400000US17031827100
"Chicago, IL--IN",U,1400000US17031826901
"Chicago, IL--IN",U,1400000US17031827700
"Chicago, IL--IN",U,1400000US17031827300
"Chicago, IL--IN",U,1400000US17031826301
"Chicago, IL--IN",U,1400000US17031827801
"Chicago, IL--IN",U,1400000US17031827805
"Chicago, IL--IN",U,1400000US17031827804
"Chicago, IL--IN",U,1400000US17031826402
"Chicago, IL--IN",U,1400000US17031826303
"Chicago, IL--IN",U,1400000US17031827802
"Eureka, IL",C,1400000US17203030601
"Clinton, IA--IL",C,1400000US17195000500
"Lawrenceville, IL",C,1400000US17101881100
"Lawrenceville, IL",C,1400000US17101881000
"Oregon, IL",C,1400000US17141961400
"Dwight, IL",C,1400000US17105960100
"Dwight, IL",C,1400000US17063000600
"Mattoon, IL",C,1400000US17029001200
"Mattoon, IL",C,1400000US17029000300
"Mattoon, IL",C,1400000US17029001100
"Mattoon, IL",C,1400000US17029000400
"Mattoon, IL",C,1400000US17029001000
"Lena, IL",C,1400000US17177000300
"Lena, IL",C,1400000US17177000400
"Lena, IL",C,1400000US17177000200
"Centralia, IL",C,1400000US17189950100
"Centralia, IL",C,1400000US17121952700
"Centralia, IL",C,1400000US17121951800
"Centralia, IL",C,1400000US17121952500
"Centralia, IL",C,1400000US17121952600
"St. Joseph, IL",C,1400000US17019010700
"Quincy, IL",C,1400000US17001000800
"Quincy, IL",C,1400000US17001000400
"Quincy, IL",C,1400000US17001000500
"Quincy, IL",C,1400000US17001001002
"Quincy, IL",C,1400000US17001000700
"Quincy, IL",C,1400000US17001000900
"Quincy, IL",C,1400000US17001001100
"Quincy, IL",C,1400000US17001000202
"Quincy, IL",C,1400000US17001001001
"Quincy, IL",C,1400000US17001000201
"Quincy, IL",C,1400000US17001010500
"Quincy, IL",C,1400000US17001000600
"Rushville, IL",C,1400000US17169970200
"Freeport, IL",C,1400000US17177001000
"Freeport, IL",C,1400000US17177000800
"Freeport, IL",C,1400000US17177001100
"Freeport, IL",C,1400000US17177001200
"Freeport, IL",C,1400000US17177001300
"Freeport, IL",C,1400000US17177000700
"Flora, IL",C,1400000US17025972100
"Flora, IL",C,1400000US17025972000
"Hoopeston, IL",C,1400000US17183010200
"Hoopeston, IL",C,1400000US17183010100
"Heyworth, IL",C,1400000US17113005400
"Hampshire, IL",C,1400000US17089850702
"Casey, IL",C,1400000US17035972400
"Casey, IL",C,1400000US17023060300
"Chester, IL",C,1400000US17157951200
"Chester, IL",C,1400000US17157951300
"Jerseyville, IL",C,1400000US17083010100
"Jerseyville, IL",C,1400000US17083010401
"Mahomet, IL",C,1400000US17019010603
"Mahomet, IL",C,1400000US17019010601
"Bushnell, IL",C,1400000US17109010100
"Morrison, IL",C,1400000US17195000300
"Morrison, IL",C,1400000US17195000200
"Mackinaw, IL",C,1400000US17179021701
"Rockford, IL",U,1400000US17007010400
"Rockford, IL",U,1400000US17007010100
"Rockford, IL",U,1400000US17007010300
"Rockford, IL",U,1400000US17007010200
"Rockford, IL",U,1400000US17201000200
"Rockford, IL",U,1400000US17201003808
"Rockford, IL",U,1400000US17201003809
"Rockford, IL",U,1400000US17201003805
"Rockford, IL",U,1400000US17201003709
"Rockford, IL",U,1400000US17201001700
"Rockford, IL",U,1400000US17201000501
"Rockford, IL",U,1400000US17201001600
"Rockford, IL",U,1400000US17201001400
"Rockford, IL",U,1400000US17201001500
"Rockford, IL",U,1400000US17201003711
"Rockford, IL",U,1400000US17201980000
"Rockford, IL",U,1400000US17201003707
"Rockford, IL",U,1400000US17201003706
"Rockford, IL",U,1400000US17201001900
"Rockford, IL",U,1400000US17201003708
"Rockford, IL",U,1400000US17201000502
"Rockford, IL",U,1400000US17201000103
"Rockford, IL",U,1400000US17201000101
"Rockford, IL",U,1400000US17201000105
"Rockford, IL",U,1400000US17201000104
"Rockford, IL",U,1400000US17201003904
"Rockford, IL",U,1400000US17201003903
"Rockford, IL",U,1400000US17201004002
"Rockford, IL",U,1400000US17201000506
"Rockford, IL",U,1400000US17201000504
"Rockford, IL",U,1400000US17201000507
"Rockford, IL",U,1400000US17201000511
"Rockford, IL",U,1400000US17201000512
"Rockford, IL",U,1400000US17201000510
"Rockford, IL",U,1400000US17201003710
"Rockford, IL",U,1400000US17201000513
"Rockford, IL",U,1400000US17201000514
"Rockford, IL",U,1400000US17201003000
"Rockford, IL",U,1400000US17201003606
"Rockford, IL",U,1400000US17201000300
"Rockford, IL",U,1400000US17201000403
"Rockford, IL",U,1400000US17201000401
"Rockford, IL",U,1400000US17201000600
"Rockford, IL",U,1400000US17201000402
"Rockford, IL",U,1400000US17201003400
"Rockford, IL",U,1400000US17201003500
"Rockford, IL",U,1400000US17201002400
"Rockford, IL",U,1400000US17201003200
"Rockford, IL",U,1400000US17201003602
"Rockford, IL",U,1400000US17201002900
"Rockford, IL",U,1400000US17201002302
"Rockford, IL",U,1400000US17201003604
"Rockford, IL",U,1400000US17201002500
"Rockford, IL",U,1400000US17201002301
"Rockford, IL",U,1400000US17201003601
"Rockford, IL",U,1400000US17201002000
"Rockford, IL",U,1400000US17201001800
"Rockford, IL",U,1400000US17201001000
"Rockford, IL",U,1400000US17201001200
"Rockford, IL",U,1400000US17201001300
"Rockford, IL",U,1400000US17201001100
"Rockford, IL",U,1400000US17201002100
"Rockford, IL",U,1400000US17201002200
"Rockford, IL",U,1400000US17201002700
"Rockford, IL",U,1400000US17201002800
"Rockford, IL",U,1400000US17201000800
"Rockford, IL",U,1400000US17201000700
"Rockford, IL",U,1400000US17201003100
"Rockford, IL",U,1400000US17201003300
"Rockford, IL",U,1400000US17201003605
"Rockford, IL",U,1400000US17201002600
"Greenville, IL",C,1400000US17005951400
"Greenville, IL",C,1400000US17005951300
"Greenville, IL",C,1400000US17005951500
"Monticello, IL",C,1400000US17147954500
"New Baden, IL",C,1400000US17027900602
"Gibson City, IL",C,1400000US17053962000
"Holiday Shores, IL",C,1400000US17119402802
"Genoa, IL",C,1400000US17037000200
"Genoa, IL",C,1400000US17037000100
"Pontiac, IL",C,1400000US17105960500
"Pontiac, IL",C,1400000US17105960600
"Springfield, IL",U,1400000US17167003203
"Springfield, IL",U,1400000US17167003300
"Springfield, IL",U,1400000US17167002000
"Springfield, IL",U,1400000US17167002900
"Springfield, IL",U,1400000US17167003801
"Springfield, IL",U,1400000US17167003604
"Springfield, IL",U,1400000US17167003700
"Springfield, IL",U,1400000US17167003202
"Springfield, IL",U,1400000US17167003000
"Springfield, IL",U,1400000US17167001003
"Springfield, IL",U,1400000US17167001004
"Springfield, IL",U,1400000US17167001001
"Springfield, IL",U,1400000US17167000501
"Springfield, IL",U,1400000US17167001600
"Springfield, IL",U,1400000US17167000600
"Springfield, IL",U,1400000US17167001800
"Springfield, IL",U,1400000US17167002300
"Springfield, IL",U,1400000US17167002400
"Springfield, IL",U,1400000US17167002500
"Springfield, IL",U,1400000US17167001700
"Springfield, IL",U,1400000US17167001500
"Springfield, IL",U,1400000US17167000800
"Springfield, IL",U,1400000US17167002802
"Springfield, IL",U,1400000US17167001100
"Springfield, IL",U,1400000US17167002100
"Springfield, IL",U,1400000US17167001200
"Springfield, IL",U,1400000US17167002700
"Springfield, IL",U,1400000US17167002200
"Springfield, IL",U,1400000US17167001900
"Springfield, IL",U,1400000US17167002600
"Springfield, IL",U,1400000US17167002801
"Springfield, IL",U,1400000US17167000100
"Springfield, IL",U,1400000US17167000201
"Springfield, IL",U,1400000US17167000202
"Springfield, IL",U,1400000US17167000300
"Springfield, IL",U,1400000US17167001300
"Springfield, IL",U,1400000US17167000400
"Springfield, IL",U,1400000US17167001400
"Springfield, IL",U,1400000US17167000700
"Springfield, IL",U,1400000US17167003802
"Springfield, IL",U,1400000US17167003901
"Springfield, IL",U,1400000US17167003902
"Springfield, IL",U,1400000US17167000900
"Springfield, IL",U,1400000US17167000503
"Springfield, IL",U,1400000US17167000504
"Metropolis, IL",C,1400000US17127970400
"Metropolis, IL",C,1400000US17127970200
"Waterloo, IL",C,1400000US17133600402
"Waterloo, IL",C,1400000US17133600501
"Waterloo, IL",C,1400000US17133600401
"Wonder Lake, IL",C,1400000US17111870401
"Peoria, IL",U,1400000US17143004500
"Peoria, IL",U,1400000US17143004802
"Peoria, IL",U,1400000US17143004102
"Peoria, IL",U,1400000US17179021000
"Peoria, IL",U,1400000US17179020600
"Peoria, IL",U,1400000US17179020700
"Peoria, IL",U,1400000US17179021801
"Peoria, IL",U,1400000US17179020900
"Peoria, IL",U,1400000US17179020500
"Peoria, IL",U,1400000US17179020800
"Peoria, IL",U,1400000US17143004901
"Peoria, IL",U,1400000US17143004902
"Peoria, IL",U,1400000US17143003101
"Peoria, IL",U,1400000US17179022200
"Peoria, IL",U,1400000US17179020100
"Peoria, IL",U,1400000US17179021202
"Peoria, IL",U,1400000US17179021203
"Peoria, IL",U,1400000US17143001200
"Peoria, IL",U,1400000US17143001600
"Peoria, IL",U,1400000US17143003601
"Peoria, IL",U,1400000US17143003602
"Peoria, IL",U,1400000US17143001300
"Peoria, IL",U,1400000US17143001500
"Peoria, IL",U,1400000US17143002500
"Peoria, IL",U,1400000US17143002400
"Peoria, IL",U,1400000US17143003300
"Peoria, IL",U,1400000US17203030501
"Peoria, IL",U,1400000US17143003402
"Peoria, IL",U,1400000US17203030502
"Peoria, IL",U,1400000US17143004300
"Peoria, IL",U,1400000US17143004200
"Peoria, IL",U,1400000US17143003102
"Peoria, IL",U,1400000US17143003200
"Peoria, IL",U,1400000US17143002300
"Peoria, IL",U,1400000US17143002900
"Peoria, IL",U,1400000US17143002800
"Peoria, IL",U,1400000US17179021605
"Peoria, IL",U,1400000US17179020302
"Peoria, IL",U,1400000US17179020301
"Peoria, IL",U,1400000US17179020400
"Peoria, IL",U,1400000US17143000100
"Peoria, IL",U,1400000US17143000200
"Peoria, IL",U,1400000US17143000300
"Peoria, IL",U,1400000US17179021101
"Peoria, IL",U,1400000US17179021102
"Peoria, IL",U,1400000US17143003000
"Peoria, IL",U,1400000US17143002702
"Peoria, IL",U,1400000US17143004400
"Peoria, IL",U,1400000US17143000600
"Peoria, IL",U,1400000US17143002701
"Peoria, IL",U,1400000US17143000500
"Peoria, IL",U,1400000US17143005000
"Peoria, IL",U,1400000US17143001900
"Peoria, IL",U,1400000US17143000900
"Peoria, IL",U,1400000US17143002000
"Peoria, IL",U,1400000US17143002100
"Peoria, IL",U,1400000US17143002200
"Peoria, IL",U,1400000US17143001800
"Peoria, IL",U,1400000US17179021603
"Peoria, IL",U,1400000US17179021604
"Effingham, IL",C,1400000US17049950100
"Effingham, IL",C,1400000US17049950600
"Elmwood, IL",C,1400000US17143004000
"Elmwood, IL",C,1400000US17095001600
"Geneseo, IL",C,1400000US17073030300
"Mount Vernon, IL",C,1400000US17081051000
"Mount Vernon, IL",C,1400000US17081050500
"Mount Vernon, IL",C,1400000US17081050600
"Mount Vernon, IL",C,1400000US17081051100
"Mount Vernon, IL",C,1400000US17081050900
"Dixon, IL",C,1400000US17103000400
"Dixon, IL",C,1400000US17103000600
"Dixon, IL",C,1400000US17103000300
"Dixon, IL",C,1400000US17103000500
"Lincoln, IL",C,1400000US17107953500
"Lincoln, IL",C,1400000US17107952900
"Lincoln, IL",C,1400000US17107953100
"Lincoln, IL",C,1400000US17107953400
"Beardstown, IL",C,1400000US17017960500
"Beardstown, IL",C,1400000US17017960400
"Galena, IL",C,1400000US17085020300
"Mount Sterling, IL",C,1400000US17009970500
"Steeleville, IL",C,1400000US17157951100
"Steeleville, IL",C,1400000US17145030300
"Cairo, IL",C,1400000US17003957900
"Cairo, IL",C,1400000US17003957800
"Champaign, IL",U,1400000US17019001205
"Champaign, IL",U,1400000US17019001203
"Champaign, IL",U,1400000US17019001000
"Champaign, IL",U,1400000US17019000700
"Champaign, IL",U,1400000US17019000200
"Champaign, IL",U,1400000US17019005701
"Champaign, IL",U,1400000US17019005900
"Champaign, IL",U,1400000US17019005800
"Champaign, IL",U,1400000US17019000902
"Champaign, IL",U,1400000US17019000901
"Champaign, IL",U,1400000US17019011000
"Champaign, IL",U,1400000US17019000302
"Champaign, IL",U,1400000US17019000800
"Champaign, IL",U,1400000US17019005300
"Champaign, IL",U,1400000US17019011100
"Champaign, IL",U,1400000US17019005401
"Champaign, IL",U,1400000US17019005500
"Champaign, IL",U,1400000US17019005402
"Champaign, IL",U,1400000US17019010900
"Champaign, IL",U,1400000US17019001400
"Champaign, IL",U,1400000US17019005702
"Champaign, IL",U,1400000US17019001204
"Champaign, IL",U,1400000US17019005600
"Champaign, IL",U,1400000US17019001301
"Champaign, IL",U,1400000US17019001302
"Champaign, IL",U,1400000US17019001206
"Champaign, IL",U,1400000US17019001201
"Champaign, IL",U,1400000US17019001100
"Champaign, IL",U,1400000US17019000500
"Champaign, IL",U,1400000US17019000402
"Champaign, IL",U,1400000US17019000301
"Champaign, IL",U,1400000US17019000401
